URL,Traffic (%),Number of Keywords,Traffic,Adwords Positions,Positions with commercial intents in top 20,Positions with informational intents in top 20,Positions with navigational intents in top 20,Positions with transactional intents in top 20,Positions with unknown intents in top 20,Traffic with commercial intents in top 20,Traffic with informational intents in top 20,Traffic with navigational intents in top 20,Traffic with transactional intents in top 20,Traffic with unknown intents in top 20,Traffic Change,Answer Engines,Top Keyword,Primary Intent,LLM Prompts
https://character-seikaku.memo.wiki/d/INTP-ENTJ,0.05,7,25,0,0,3,0,0,0,0,25,0,0,0,0,,entj intp,Informational,0
https://character-seikaku.memo.wiki/d/INTJ-ISFJ,0.05,4,25,0,0,3,0,0,0,0,25,0,0,0,-14,,intj isfj,Informational,0
https://character-seikaku.memo.wiki/d/ISTP-ENTP,0.05,3,25,0,0,1,0,0,0,0,25,0,0,0,0,,entp istp,Informational,0
https://character-seikaku.memo.wiki/d/ESTP-ENFJ,0.05,1,24,0,0,1,0,0,0,0,24,0,0,0,-19,,estp enfj,Informational,0
https://character-seikaku.memo.wiki/d/INTJ-ENFJ,0.05,6,24,0,0,2,0,0,0,0,24,0,0,0,-14,,intj enfj,Informational,0
https://character-seikaku.memo.wiki/d/8w9,0.05,2,24,0,0,2,0,0,0,0,24,0,0,0,-2,,8w9,Informational,0
https://character-seikaku.memo.wiki/d/%C0%B5%BB%CB%BB%B0%B9%F1%BB%D6,0.04,3,23,0,0,1,0,0,0,0,23,0,0,0,14,,三国志 mbti,Informational,0
https://character-seikaku.memo.wiki/d/6w7,0.04,2,23,0,0,1,0,0,0,0,23,0,0,0,-18,,6w7,Informational,0
https://character-seikaku.memo.wiki/d/%B2%BE%CC%CC%A5%E9%A5%A4%A5%C0%A1%BCW,0.04,3,22,0,0,2,0,0,0,0,22,0,0,0,-57,,仮面 ライダー mbti,Informational,0
https://character-seikaku.memo.wiki/d/%CC%BE%C3%B5%C4%E5%A5%D7%A5%EA%A5%AD%A5%E5%A5%A2%A1%AA,0.04,4,21,0,0,1,0,0,0,0,21,0,0,0,-15,,プリキュア mbti,Informational,0
https://character-seikaku.memo.wiki/d/%A5%BF%A5%A4%A5%D7%CA%CC%A4%CE%B0%AD%CC%F2,0.04,5,20,0,0,2,0,0,0,0,19,0,0,0,6,,mbti 悪役,Informational,0
https://character-seikaku.memo.wiki/d/%A5%D7%A5%EA%A5%D1%A5%E9,0.03,11,19,0,0,3,0,0,0,0,19,0,0,0,-1,,プリパラ スレ,Informational,0
https://character-seikaku.memo.wiki/d/ESTP-INTJ,0.03,1,19,0,0,1,0,0,0,0,19,0,0,0,0,,estp intj,Informational,0
https://character-seikaku.memo.wiki/d/ISTP-ESFP,0.03,2,19,0,0,1,0,0,0,0,19,0,0,0,-33,,istp esfp,Informational,0
https://character-seikaku.memo.wiki/d/ESFJ-INTJ,0.03,2,19,0,0,2,0,0,0,0,19,0,0,0,-13,,intj esfj,Informational,0
https://character-seikaku.memo.wiki/d/1w2,0.03,2,18,0,0,1,0,0,0,0,18,0,0,0,18,,1w2,Informational,0
https://character-seikaku.memo.wiki/d/%C9%F7%A4%CE%C3%AB%A4%CE%A5%CA%A5%A6%A5%B7%A5%AB,0.03,1,18,0,0,1,0,0,0,0,18,0,0,0,0,,ナウシカ mbti,Informational,0
https://character-seikaku.memo.wiki/d/ISTP-ENTJ,0.03,3,17,0,0,1,0,0,0,0,17,0,0,0,-14,,entj istp,Informational,0
https://character-seikaku.memo.wiki/d/%C3%CF%C7%FB%BE%AF%C7%AF%B2%D6%BB%D2%A4%AF%A4%F3,0.03,2,17,0,0,2,0,0,0,0,17,0,0,0,-10,,地 縛 少年 花子 くん 診断,Informational,0
https://character-seikaku.memo.wiki/d/ISFP-ENTP,0.03,2,17,0,0,2,0,0,0,0,17,0,0,0,0,,entp isfp,Informational,0
https://character-seikaku.memo.wiki/d/ENFJ-ENTJ,0.03,1,17,0,0,1,0,0,0,0,17,0,0,0,0,,enfj entj,Informational,0
https://character-seikaku.memo.wiki/d/ESTJ-INTP,0.03,2,16,0,0,2,0,0,0,0,16,0,0,0,-5,,intp estj,Informational,0
https://character-seikaku.memo.wiki/d/ESTP-ESFP,0.03,5,16,0,0,1,0,0,0,0,16,0,0,0,15,,estp esfp,Informational,0
https://character-seikaku.memo.wiki/d/4w3,0.03,3,15,0,0,3,0,0,0,0,15,0,0,0,-28,,4w3,Informational,0
https://character-seikaku.memo.wiki/d/%CD%B7%B5%BA%B2%A6%A5%C7%A5%E5%A5%A8%A5%EB%A5%E2%A5%F3%A5%B9%A5%BF%A1%BC%A5%BAGX,0.03,1,15,0,0,1,0,0,0,0,15,0,0,0,0,,遊戯王 mbti,Informational,0
https://character-seikaku.memo.wiki/d/2w1%A1%CA%BF%D4%A4%AF%A4%B9%BF%CD%A1%CB%A4%CE%A5%AD%A5%E3%A5%E9,0.03,3,15,0,0,3,0,0,0,0,15,0,0,0,6,,2w1,Informational,0
https://character-seikaku.memo.wiki/d/ENFP-ESTP,0.02,1,14,0,0,1,0,0,0,0,14,0,0,0,0,,enfp estp,Informational,0
https://character-seikaku.memo.wiki/d/ISTJ-ESFJ,0.02,3,14,0,0,2,0,0,0,0,14,0,0,0,12,,esfj istj,Informational,0
https://character-seikaku.memo.wiki/d/7w8,0.02,5,14,0,0,3,0,0,0,0,14,0,0,0,-4,,7w8,Informational,0
https://character-seikaku.memo.wiki/d/%C5%EC%CA%FDproject%A1%CA%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%A1%CB,0.02,9,14,0,0,1,0,0,0,0,14,0,0,0,-2,,東方 mbti,Informational,0
https://character-seikaku.memo.wiki/d/%A5%A2%A5%A4%A5%AB%A5%C4%21,0.02,7,14,0,2,2,0,0,0,8,6,0,0,0,6,,アイカツ 診断,"Commercial, Informational",0
https://character-seikaku.memo.wiki/d/DELTARUNE,0.02,1,14,0,0,1,0,0,0,0,14,0,0,0,0,,deltarune mbti,Informational,0
https://character-seikaku.memo.wiki/d/ISTP-ESTJ,0.02,1,13,0,0,1,0,0,0,0,13,0,0,0,-7,,estj istp,Informational,0
https://character-seikaku.memo.wiki/d/ESTP-ENTJ,0.02,2,13,0,0,1,0,0,0,0,13,0,0,0,-3,,estp entj,Informational,0
https://character-seikaku.memo.wiki/d/ESFJ-INFJ,0.02,2,13,0,0,1,0,0,0,0,13,0,0,0,-2,,esfj infj,Informational,0
https://character-seikaku.memo.wiki/d/%A5%D7%A5%E9%A5%B9%A5%EA%A5%F3%A5%AF%A5%B9%20%A1%C1%A5%AD%A5%DF%A4%C8%B7%D2%A4%AC%A4%EB%C1%DB%A4%A4%A1%C1,0.02,1,12,0,0,1,0,0,0,0,12,0,0,0,0,,プラスリンクス wiki,Informational,0
https://character-seikaku.memo.wiki/d/%A5%B8%A5%E7%A1%BC%A5%AB%A1%BC,0.02,3,12,0,0,2,0,0,0,0,12,0,0,0,5,,ジョーカー mbti,Informational,0
https://character-seikaku.memo.wiki/d/%A5%B8%A5%E3%A5%F3%A5%EB%CA%CC%BA%EE%C9%CA%B0%EC%CD%F7,0.02,31,12,0,0,2,0,0,0,0,12,0,0,0,0,,mbti 作品,Informational,0
https://character-seikaku.memo.wiki/d/ESTP-ESTJ,0.02,3,12,0,0,2,0,0,0,0,11,0,0,0,-4,,estj estp,Informational,0
https://character-seikaku.memo.wiki/d/%CB%E2%C6%B3%CA%AA%B8%EC/%A4%D7%A4%E8%A4%D7%A4%E8,0.02,5,12,0,0,2,0,0,0,0,12,0,0,0,0,,ぷよぷよ mbti,Informational,0
https://character-seikaku.memo.wiki/d/INFP-ENFP,0.02,4,12,0,0,1,0,0,0,0,11,0,0,0,11,,enfp infp 違い,Informational,0
https://character-seikaku.memo.wiki/d/ESFJ-ENFJ,0.02,2,12,0,0,2,0,0,0,0,12,0,0,0,-20,,esfj enfj,Informational,0
https://character-seikaku.memo.wiki/d/9w8,0.02,3,11,0,0,3,0,0,0,0,11,0,0,0,-60,,エニアグラム 9w8,Informational,0
https://character-seikaku.memo.wiki/d/%CC%F4%B2%B0%A4%CE%A4%D2%A4%C8%A4%EA%A4%B4%A4%C8,0.02,7,11,0,0,1,5,1,0,0,2,9,2,0,0,,薬屋のひとりごと キャラ診断,Navigational,0
https://character-seikaku.memo.wiki/d/ESTJ,0.02,5,11,0,0,0,0,0,0,0,0,0,0,0,11,,,,0
https://character-seikaku.memo.wiki/d/%A5%C0%A5%F3%A5%AC%A5%F3%A5%ED%A5%F3%A5%D1%20%B4%F5%CB%BE%A4%CE%B3%D8%B1%E0%A4%C8%C0%E4%CB%BE%A4%CE%B9%E2%B9%BB%C0%B8,0.02,5,11,0,0,1,0,0,0,0,11,0,0,0,-31,,ダンロン mbti,Informational,0
https://character-seikaku.memo.wiki/d/ESTJ-ENFP,0.02,2,11,0,0,1,0,0,0,0,11,0,0,0,0,,enfp estj,Informational,0
https://character-seikaku.memo.wiki/d/INFJ-ENFP,0.02,1,11,0,0,1,0,0,0,0,11,0,0,0,0,,infj enfp,Informational,0
https://character-seikaku.memo.wiki/d/ISTP-ENFP,0.02,6,11,0,0,2,0,0,0,0,11,0,0,0,0,,istp enfp,Informational,0
https://character-seikaku.memo.wiki/d/%A5%C9%A5%E9%A5%B4%A5%F3%A5%AF%A5%A8%A5%B9%A5%C8XI,0.02,2,11,0,0,1,0,0,0,0,11,0,0,0,-4,,ドラクエ mbti,Informational,0
https://character-seikaku.memo.wiki/d/%B7%AF%A4%CB%C6%CF%A4%B1,0.02,27,10,0,0,4,0,0,0,0,5,0,0,0,5,,君 に 届け 診断,Informational,0
https://character-seikaku.memo.wiki/d/%B5%A1%C6%B0%C0%EF%BB%CE%A5%AC%A5%F3%A5%C0%A5%E0SEED,0.02,7,10,0,0,2,0,0,0,0,10,0,0,0,0,,ガンダム mbti,Informational,0
https://character-seikaku.memo.wiki/d/ISFP-ESFP,0.02,3,10,0,0,2,0,0,0,0,10,0,0,0,0,,isfp esfp,Informational,0
https://character-seikaku.memo.wiki/d/5w4%A1%CA%B0%F8%BD%AC%A4%F2%C2%C7%C7%CB%A4%B9%A4%EB%BF%CD%A1%CB%A4%CE%A5%AD%A5%E3%A5%E9,0.02,6,10,0,0,2,0,0,0,0,9,0,0,0,2,,intp 5w4,Informational,0
https://character-seikaku.memo.wiki/d/ENFP-ENFJ,0.02,2,10,0,0,2,0,0,0,0,10,0,0,0,0,,enfp enfj,Informational,0
https://character-seikaku.memo.wiki/d/ISTJ-ENTJ,0.02,2,10,0,0,1,0,0,0,0,10,0,0,0,0,,istj entj,Informational,0
https://character-seikaku.memo.wiki/d/INFJ-ENTP,0.01,2,9,0,0,1,0,0,0,0,6,0,0,0,0,,infj entp,Informational,0
https://character-seikaku.memo.wiki/d/2w1,0.01,1,9,0,0,1,0,0,0,0,9,0,0,0,0,,2w1 mbti,Informational,0
https://character-seikaku.memo.wiki/d/%A5%BF%A5%A4%A5%D7%B4%D6%A4%CE%C8%E6%B3%D3,0.01,4,9,0,0,1,0,0,0,0,9,0,0,0,-19,,mbti 比較,Informational,0
https://character-seikaku.memo.wiki/d/INFJ,0.01,3,8,0,0,1,0,0,0,0,8,0,0,0,-1,,infj wiki,Informational,0
https://character-seikaku.memo.wiki/d/%CC%C0%C6%FC%A1%A2%BB%E4%A4%CF%C3%AF%A4%AB%A4%CE%A5%AB%A5%CE%A5%B8%A5%E7,0.01,2,7,0,0,2,0,0,0,0,7,0,0,0,0,,明日私は誰かの彼女 診断,Informational,0
https://character-seikaku.memo.wiki/d/%A5%C7%A5%A3%A5%BA%A5%CB%A1%BC%A5%AD%A5%E3%A5%E9%A5%AF%A5%BF%A1%BC,0.01,14,7,0,0,3,0,0,0,0,7,0,0,0,-45,,mbti ディズニー,Informational,0
https://character-seikaku.memo.wiki/d/%A5%B8%A5%E7%A5%B8%A5%E7%A4%CE%B4%F1%CC%AF%A4%CA%CB%C1%B8%B1%20%20%20%20%C2%E83%C9%F4%20%20%20%20%A5%B9%A5%BF%A1%BC%A5%C0%A5%B9%A5%C8%A5%AF%A5%EB%A5%BB%A5%A4%A5%C0%A1%BC%A5%B9,0.01,5,7,0,1,1,0,0,0,4,2,0,0,0,5,,ジョジョ 性格 診断,"Commercial, Informational",0
https://character-seikaku.memo.wiki/d/%A5%E1%A5%E1%A5%F3%A5%C8%A5%E2%A5%EA,0.01,1,7,0,0,1,0,0,0,0,7,0,0,0,0,,メメントモリ スレ,Informational,0
https://character-seikaku.memo.wiki/d/%A4%A2%A4%F3%A4%B5%A4%F3%A4%D6%A4%EB%A5%B9%A5%BF%A1%BC%A5%BA%A1%AA,0.01,10,6,0,0,2,0,0,0,0,6,0,0,0,0,,あん スタ 診断,Informational,0
https://character-seikaku.memo.wiki/d/DINER%20%A5%C0%A5%A4%A5%CA%A1%BC,0.01,2,6,0,0,1,0,0,0,0,6,0,0,0,6,,ダイナー 漫画 wiki,Informational,0
https://character-seikaku.memo.wiki/d/UNDERTALE,0.01,4,6,0,0,3,0,0,0,0,6,0,0,0,-1,,undertale mbti,Informational,0
https://character-seikaku.memo.wiki/d/%C5%D2%C7%EE%C7%CB%B2%FC%CF%BF%A5%AB%A5%A4%A5%B8,0.01,4,6,0,0,1,0,0,0,0,6,0,0,0,0,,カイジ mbti,Informational,0
https://character-seikaku.memo.wiki/d/%BA%EE%C9%CA%B0%EC%CD%F7%A1%CA%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%A1%CB,0.01,2,6,0,0,1,0,0,0,0,6,0,0,0,5,,エニアグラム キャラクター,Informational,0
https://character-seikaku.memo.wiki/d/Free%21,0.01,18,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/ISTJ-ESTP,0.01,2,5,0,0,1,0,0,0,0,5,0,0,0,0,,istj estp,Informational,0
https://character-seikaku.memo.wiki/d/ESFP-INTP,0.01,3,5,0,0,1,0,0,0,0,5,0,0,0,0,,intp esfp,Informational,0
https://character-seikaku.memo.wiki/d/ESFJ-ENTP,0.01,1,5,0,0,1,0,0,0,0,5,0,0,0,-13,,esfj entp,Informational,0
https://character-seikaku.memo.wiki/d/%CD%B7%A1%F9%B5%BA%A1%F9%B2%A6%A5%D5%A5%A1%A5%A4%A5%D6%A5%C7%A5%A3%A1%BC%A5%BA,0.01,1,5,0,0,1,0,0,0,0,5,0,0,0,0,,遊戯王 mbti,Informational,0
https://character-seikaku.memo.wiki/d/%B6%C1%A4%B1%21%20%A5%E6%A1%BC%A5%D5%A5%A9%A5%CB%A5%A2%A5%E0,0.01,1,5,0,1,0,0,0,0,5,0,0,0,0,5,,響け ユーフォニアム キャラ 診断,Commercial,0
https://character-seikaku.memo.wiki/d/%CA%B8%BB%FA%B2%BD%B2%BD,0.01,1,5,0,0,1,0,0,0,0,5,0,0,0,5,,性格 キャラクター テスト 文字 化け,Informational,0
https://character-seikaku.memo.wiki/d/INTJ,0.01,7,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/%A4%C1%A4%D3%A4%DE%A4%EB%BB%D2%A4%C1%A4%E3%A4%F3%28%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%29,0,1,4,0,0,1,0,0,0,0,4,0,0,0,-2,,ちび まる子 ちゃん 診断,Informational,0
https://character-seikaku.memo.wiki/d/%B2%BE%CC%CC%A5%E9%A5%A4%A5%C0%A1%BC%A5%D3%A5%EB%A5%C9,0,2,4,0,0,1,0,0,0,0,4,0,0,0,-4,,仮面 ライダー mbti,Informational,0
https://character-seikaku.memo.wiki/d/%C8%FE%BE%AF%BD%F7%C0%EF%BB%CE%A5%BB%A1%BC%A5%E9%A1%BC%A5%E0%A1%BC%A5%F3,0,6,4,0,0,4,0,0,0,0,4,0,0,0,4,,セーラームーン 性格,Informational,0
https://character-seikaku.memo.wiki/d/ISTP-ESFJ,0,2,4,0,0,2,0,0,0,0,4,0,0,0,-46,,istp esfj,Informational,0
https://character-seikaku.memo.wiki/d/%CD%C5%B2%F8%A5%A6%A5%A9%A5%C3%A5%C1,0,10,4,0,0,1,0,0,0,0,1,0,0,0,0,,妖怪 ウォッチ 診断,Informational,0
https://character-seikaku.memo.wiki/d/%B5%B4%CC%C7%A4%CE%BF%CF%28%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%29,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/%BF%CA%B7%E2%A4%CE%B5%F0%BF%CD,0,13,4,0,2,2,0,0,0,0,1,0,0,0,-8,,リヴァイ mbti,"Commercial, Informational",0
https://character-seikaku.memo.wiki/d/%A4%D7%A4%E8%A4%D7%A4%E8%A5%B7%A5%EA%A1%BC%A5%BA%28SEGA%BA%EE%C9%CA%29%28%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%29,0,3,4,0,0,1,0,0,0,0,4,0,0,0,0,,ぷよぷよ mbti,Informational,0
https://character-seikaku.memo.wiki/d/%C0%C6%CC%DA%C6%EF%CD%BA%A4%CE%BA%D2%C6%F1%A1%CA%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%A1%CB,0,2,4,0,0,1,0,0,0,0,4,0,0,0,0,,斉木 楠雄 性格,Informational,0
https://character-seikaku.memo.wiki/d/ENTP-ENFJ,0,2,4,0,0,1,0,0,0,0,4,0,0,0,0,,enfj entp,Informational,0
https://character-seikaku.memo.wiki/d/8%A4%C4%A4%CE%BF%B4%CD%FD%B5%A1%C7%BD,0,10,4,0,0,1,0,0,0,0,2,0,0,0,3,,8 つの 心理 機能,Informational,0
https://character-seikaku.memo.wiki/d/%C5%E1%B7%F5%CD%F0%C9%F1%A1%CA%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%A1%CB,0,6,4,0,0,1,0,0,0,0,4,0,0,0,3,,刀剣 乱舞 mbti,Informational,0
https://character-seikaku.memo.wiki/d/%A5%D4%A1%BC%A5%CA%A5%C3%A5%C4,0,6,3,0,0,2,0,0,0,0,3,0,0,0,0,,スヌーピー 性格,Informational,0
https://character-seikaku.memo.wiki/d/%B0%C5%BB%A6%B6%B5%BC%BC,0,30,3,0,1,1,1,0,0,2,1,0,0,0,-21,,暗殺 教室 診断,"Commercial, Navigational",0
https://character-seikaku.memo.wiki/d/%A4%AA%A4%AB%A4%B7%A4%CA%A5%AC%A5%E0%A5%DC%A1%BC%A5%EB,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/ENTJ-ESFP,0,2,3,0,0,1,0,0,0,0,3,0,0,0,-11,,entj esfp,Informational,0
https://character-seikaku.memo.wiki/d/%BC%FC%A4%EF%A4%EC%A4%C8%B2%F3%C8%F2%B9%D4%C6%B0,0,1,3,0,0,1,0,0,0,0,3,0,0,0,-2,,エニアグラム 囚われ,Informational,0
https://character-seikaku.memo.wiki/d/ISTJ-ENFP,0,2,3,0,0,1,0,0,0,0,3,0,0,0,-6,,istj enfp,Informational,0
https://character-seikaku.memo.wiki/d/%A4%CA%A4%F3%A4%AB%BE%AE%A4%B5%A4%AF%A4%C6%A4%AB%A4%EF%A4%A4%A4%A4%A4%E4%A4%C4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/3w2,0,1,3,0,0,1,0,0,0,0,3,0,0,0,-6,,エニアグラム 3w2,Informational,0
https://character-seikaku.memo.wiki/d/%A4%B9%A4%DF%A4%C3%A5%B3%A4%B0%A4%E9%A4%B7,0,4,3,0,0,2,0,0,0,0,3,0,0,0,0,,すみっこ ぐらし 診断,Informational,0
https://character-seikaku.memo.wiki/d/%A4%C8%A4%C3%A4%C8%A4%B3%A5%CF%A5%E0%C2%C0%CF%BA,0,5,3,0,1,0,0,0,0,3,0,0,0,0,2,,ハム 太郎 診断,Commercial,0
https://character-seikaku.memo.wiki/d/1w2%A1%CA%CD%CA%B8%EE%BC%D4%A1%CB%A4%CE%A5%AD%A5%E3%A5%E9,0,1,3,0,0,1,0,0,0,0,3,0,0,0,0,,1w2 エニアグラム,Informational,0
https://character-seikaku.memo.wiki/d/ENTJ-ENFP,0,2,3,0,0,2,0,0,0,0,3,0,0,0,2,,enfp entj,Informational,0
https://character-seikaku.memo.wiki/d/%C0%C6%CC%DA%C6%EF%CD%BA%A4%CE%A6%B7%C6%F1,0,10,3,0,1,1,0,0,0,3,0,0,0,0,-5,,斉木 楠雄 の ψ 難 診断,"Commercial, Informational",0
https://character-seikaku.memo.wiki/d/%A5%E9%A5%B0%A5%CA%A5%AF%A5%EA%A5%E0%A5%BE%A5%F3,0,1,3,0,0,1,0,0,0,0,3,0,0,0,0,,ラグナ クリムゾン wiki,Informational,0
https://character-seikaku.memo.wiki/d/%B3%D8%B1%E0%A5%A2%A5%A4%A5%C9%A5%EB%A5%DE%A5%B9%A5%BF%A1%BC,0,1,3,0,0,1,0,0,0,0,3,0,0,0,-1,,アイマス mbti,Informational,0
https://character-seikaku.memo.wiki/d/%A5%C8%A5%E2%A5%C0%A5%C1%A5%B3%A5%EC%A5%AF%A5%B7%A5%E7%A5%F3%A1%CA%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%A1%CB,0,4,2,0,0,0,0,0,0,0,0,0,0,0,-2,,,,0
https://character-seikaku.memo.wiki/d/8w7,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,,8w7,Informational,0
https://character-seikaku.memo.wiki/d/%A5%C7%A5%B8%A5%E2%A5%F3%A5%A2%A5%C9%A5%D9%A5%F3%A5%C1%A5%E3%A1%BC,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,,デジモン 診断,Informational,0
https://character-seikaku.memo.wiki/d/%A5%D5%A5%EC%A5%C3%A5%B7%A5%E5%A5%D7%A5%EA%A5%AD%A5%E5%A5%A2%21,0,2,2,0,0,2,0,0,0,0,2,0,0,0,2,,プリキュア mbti,Informational,0
https://character-seikaku.memo.wiki/d/ENFP,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/Fate/Grand%20Order%28%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%29,0,4,2,0,0,1,0,0,0,0,2,0,0,0,0,,fgo mbti,Informational,0
https://character-seikaku.memo.wiki/d/%A4%BD%A4%EC%A4%A4%A4%B1%21%A5%A2%A5%F3%A5%D1%A5%F3%A5%DE%A5%F3,0,11,2,0,0,2,0,0,0,0,2,0,0,0,-4,,アンパンマン 診断,Informational,0
https://character-seikaku.memo.wiki/d/%CB%E2%B2%A6%B3%D8%B1%A1%A4%CE%C9%D4%C5%AC%B9%E7%BC%D4%20%A1%C1%BB%CB%BE%E5%BA%C7%B6%AF%A4%CE%CB%E2%B2%A6%A4%CE%BB%CF%C1%C4%A1%A2%C5%BE%C0%B8%A4%B7%A4%C6%BB%D2%C2%B9%A4%BF%A4%C1%A4%CE%B3%D8%B9%BB%A4%D8%C4%CC%A4%A6%A1%C1,0,2,2,0,0,1,0,0,0,0,2,0,0,0,2,,魔王 学院 の 不適合 者 wiki,Informational,0
https://character-seikaku.memo.wiki/d/%B1%BA%B0%C2%C5%B4%B6%DA%B2%C8%C2%B2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/%A4%AA%A4%AA%A4%AB%A4%DF%A4%B3%A4%C9%A4%E2%A4%CE%B1%AB%A4%C8%C0%E3,0,4,2,0,0,2,0,0,0,0,2,0,0,0,0,,おおかみ こども の 雨 と 雪 sex,Informational,0
https://character-seikaku.memo.wiki/d/%A5%B9%A1%BC%A5%D1%A1%BC%A5%C0%A5%F3%A5%AC%A5%F3%A5%ED%A5%F3%A5%D12%20%A4%B5%A4%E8%A4%CA%A4%E9%C0%E4%CB%BE%B3%D8%B1%E0,0,16,2,0,0,1,0,0,0,0,2,0,0,0,2,,ダンロン mbti,Informational,0
https://character-seikaku.memo.wiki/d/4w5%A1%CA%A5%DC%A5%D8%A5%DF%A5%A2%A5%F3%A1%CB%A4%CE%A5%AD%A5%E3%A5%E9,0,8,2,0,0,3,0,0,0,0,2,0,0,0,1,,4w5,Informational,0
https://character-seikaku.memo.wiki/d/ENTJ,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/HoneyWorks%20%B9%F0%C7%F2%BC%C2%B9%D4%B0%D1%B0%F7%B2%F1,0,22,2,0,1,0,0,0,0,2,0,0,0,0,2,,honeyworks キャラ 診断,Commercial,0
https://character-seikaku.memo.wiki/d/ISTP,0,10,2,0,0,0,0,0,0,0,0,0,0,0,-2,,,,0
https://character-seikaku.memo.wiki/d/%A4%BD%A4%EC%A4%A4%A4%B1%21%A5%A2%A5%F3%A5%D1%A5%F3%A5%DE%A5%F3%28%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%29,0,4,2,0,0,2,0,0,0,0,2,0,0,0,1,,アンパンマン 性格,Informational,0
https://character-seikaku.memo.wiki/d/INTP-ESFJ,0,3,2,0,0,1,0,0,0,0,2,0,0,0,-47,,intp esfj,Informational,0
https://character-seikaku.memo.wiki/d/%A5%B4%A1%BC%A5%EB%A5%C7%A5%F3%A5%AB%A5%E0%A5%A4,0,1,2,0,0,1,0,0,0,0,2,0,0,0,2,,ゴールデン カムイ 診断,Informational,0
https://character-seikaku.memo.wiki/d/Vivy%20-Fluorite%20Eye%27s%20Song-,0,1,2,0,0,1,0,0,0,0,2,0,0,0,2,,vivy アニメ wiki,Informational,0
https://character-seikaku.memo.wiki/d/%A4%E9%A4%AD%A1%F9%A4%B9%A4%BF,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/BLEACH%28%A5%A8%A5%CB%A5%A2%A5%B0%A5%E9%A5%E0%29,0,3,2,0,0,1,0,0,0,0,2,0,0,0,1,,ブリーチ mbti,Informational,0
https://character-seikaku.memo.wiki/d/%B4%CF%C2%E2%A4%B3%A4%EC%A4%AF%A4%B7%A4%E7%A4%F3,0,1,2,0,0,1,0,0,0,0,2,0,0,0,2,,艦 これ 診断,Informational,0
https://character-seikaku.memo.wiki/d/%A5%EF%A5%F3%A5%D1%A5%F3%A5%DE%A5%F3,0,3,1,0,1,0,0,0,0,1,0,0,0,0,-5,,ワン パンマン キャラ 診断,Commercial,0
https://character-seikaku.memo.wiki/d/%A5%B5%A5%DE%A1%BC%A5%BF%A5%A4%A5%E0%A5%EC%A5%F3%A5%C0,0,3,1,0,0,2,0,0,0,0,1,0,0,0,0,,サマータイム レンダ wiki,Informational,0
https://character-seikaku.memo.wiki/d/%A5%D7%A5%ED%A5%B8%A5%A7%A5%AF%A5%C8%A5%BB%A5%AB%A5%A4%20%A5%AB%A5%E9%A5%D5%A5%EB%A5%B9%A5%C6%A1%BC%A5%B8%21%20feat.%20%BD%E9%B2%BB%A5%DF%A5%AF,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,0
https://character-seikaku.memo.wiki/d/%CD%B7%A1%F9%B5%BA%A1%F9%B2%A6VRAINS,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,,遊戯王 mbti,Informational,0
https://character-seikaku.memo.wiki/d/%BC%AA%A4%F2%A4%B9%A4%DE%A4%BB%A4%D0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0
https://character-seikaku.memo.wiki/d/%B0%DB%BC%EF%C2%B2%A5%EC%A5%D3%A5%E5%A5%A2%A1%BC%A5%BA,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,,異 種族 レビュアーズ ウィキ,Informational,0
